✓ Initialized. View run at 
https://modal.com/apps/shjj1504/main/ap-1nEVUd3eo7FcQ7LKC9doof
✓ Created objects.
├── 🔨 Created mount /home/hyu/flashinfer/mlsys26/scripts/run_modal.py
└── 🔨 Created function run_benchmark.
[2026-04-07T00:19:24] Packing solution from source files...
Solution packed: /home/hyu/flashinfer/mlsys26/solution.json
  Name: my-team-solution-v1
  Definition: gdn_prefill_qk4_v8_d128_k_last
  Author: team-name
  Config language: cuda
  Runtime language: cuda
[2026-04-07T00:19:24] Validating solution JSON...
[2026-04-07T00:19:24] Loaded solution my-team-solution-v1 (gdn_prefill_qk4_v8_d128_k_last) in 0.00s
[2026-04-07T00:19:24] Decision-gate mode enabled: warmup_runs=1, iterations=5, num_trials=2, use_isolated_runner=False
[2026-04-07T00:19:24] Dispatching benchmark to Modal B200...

==========
== CUDA ==
==========

CUDA Version 13.0.2

Container image Copyright (c) 2016-2023, NVIDIA CORPORATION & AFFILIATES. All rights reserved.

This container image and its contents are governed by the NVIDIA Deep Learning Container License.
By pulling and using the container, you accept the terms and conditions of this license:
https://developer.nvidia.com/ngc/nvidia-deep-learning-container-license

A copy of this license is made available in this container at /NGC-DL-CONTAINER-LICENSE for your convenience.

[2026-04-06T15:19:39] Remote benchmark start: solution=my-team-solution-v1, definition=gdn_prefill_qk4_v8_d128_k_last
[2026-04-06T15:19:39] BenchmarkConfig(warmup_runs=1, iterations=5, num_trials=2)
[2026-04-06T15:19:39] Loading trace set from /data/data/mlsys26-contest
[2026-04-06T15:19:40] Loaded trace set in 0.50s
[2026-04-06T15:19:40] Running benchmark across 100 workloads
[2026-04-06T15:27:50] Benchmark completed in 490.56s
[2026-04-07T00:27:51] Received benchmark results in 506.99s

gdn_prefill_qk4_v8_d128_k_last:
  workloads: 100
  status counts: PASSED=100
  avg latency: 0.572 ms
  avg speedup: 336.11x
  worst abs error: 1.22e-04
  worst rel error: 2.97e-01
  Workload 77daf91d...: PASSED | 0.036 ms | 45.78x speedup | abs_err=4.47e-08, rel_err=9.53e-03
  Workload 3a77dfec...: PASSED | 0.059 ms | 231.74x speedup | abs_err=5.96e-08, rel_err=7.50e-03
  Workload ea27be17...: PASSED | 0.059 ms | 234.00x speedup | abs_err=7.15e-07, rel_err=8.32e-03
  Workload 49ef89d2...: PASSED | 0.061 ms | 196.32x speedup | abs_err=1.91e-06, rel_err=3.87e-02
  Workload 056224b8...: PASSED | 0.063 ms | 195.46x speedup | abs_err=4.77e-07, rel_err=6.69e-03
  Workload 685d26ff...: PASSED | 0.037 ms | 70.07x speedup | abs_err=1.19e-07, rel_err=5.69e-03
  Workload 352c9ace...: PASSED | 0.275 ms | 331.24x speedup | abs_err=3.05e-05, rel_err=2.33e-02
  Workload 2c9693b4...: PASSED | 0.052 ms | 172.59x speedup | abs_err=2.98e-08, rel_err=5.83e-03
  Workload 27f44fd6...: PASSED | 0.051 ms | 171.21x speedup | abs_err=1.91e-06, rel_err=1.05e-02
  Workload 07aa7922...: PASSED | 2.636 ms | 378.28x speedup | abs_err=3.05e-05, rel_err=7.11e-02
  Workload eaa0fd47...: PASSED | 0.036 ms | 73.85x speedup | abs_err=9.54e-07, rel_err=6.45e-03
  Workload f105eda8...: PASSED | 0.224 ms | 505.55x speedup | abs_err=6.10e-05, rel_err=1.49e-02
  Workload cd979341...: PASSED | 0.067 ms | 207.03x speedup | abs_err=3.81e-06, rel_err=6.88e-03
  Workload 43bf9699...: PASSED | 0.482 ms | 341.83x speedup | abs_err=1.91e-06, rel_err=7.69e-03
  Workload 54856fec...: PASSED | 0.472 ms | 346.89x speedup | abs_err=3.05e-05, rel_err=1.01e-01
  Workload 2ba465c0...: PASSED | 0.043 ms | 123.59x speedup | abs_err=2.38e-07, rel_err=7.69e-03
  Workload 1efaf2a9...: PASSED | 0.046 ms | 168.28x speedup | abs_err=2.98e-08, rel_err=8.85e-03
  Workload a01a3f93...: PASSED | 1.193 ms | 328.23x speedup | abs_err=1.22e-04, rel_err=4.51e-02
  Workload cc241d2e...: PASSED | 0.042 ms | 103.54x speedup | abs_err=1.49e-07, rel_err=6.82e-03
[2026-04-07T00:27:51] Local entrypoint finished in 506.99s
Stopping app - local entrypoint completed.
[2026-04-06T15:27:50] Remote benchmark finished in 491.06s
✓ App completed. View run at 
https://modal.com/apps/shjj1504/main/ap-1nEVUd3eo7FcQ7LKC9doof
